energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
397.07,0.07,0.0276,0.0007,,1660.910,,1263.778,[M1 E2],,,0.036,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
401.26,0.07,0.188,0.003,,1397.506,,996.257,(E1 M2 E3),,,0.08,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
403.49,0.07,0.0223,0.0017,,1531.284,,1127.804,[M1 E2],,,0.034,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
409.19,0.08,0.0052,0.0017,,1660.910,,1251.630,[E1],,,0.00748,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
421.8,0.8,0.0013,0.001,,1418.146,,996.257,E0+(E2 M1),,,0.031,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
426,0.13,0.0008,0.00014,,1241.32,,815.493,[E1],,,0.00680,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
436.2,0.11,0.0031,0.0006,,1251.630,,815.493,[E1],,,0.00644,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
444.4924,0.0019,0.547,0.006,,815.493,0.00000000004,371.000,E2,,,0.0191,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
448.45,0.19,0.0025,0.0004,,1263.778,,815.493,[E2],,,0.0187,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
467.92,0.07,0.0626,0.0008,,1719.560,,1251.630,[M1 E2],,,0.023,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
478.24,0.07,0.225,0.0023,,1719.560,,1241.32,E2,,,0.01570,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
483.76,0.07,0.00937,0.00018,,1531.284,,1047.584,[E2],,,0.01523,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
511.6,0.08,0.00317,0.00024,,1559.17,,1047.584,[E1],,,0.00448,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
517.98,0.07,0.0498,0.0014,,1645.85,,1127.804,E2+M1,-7,3,0.0129,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
533.03,0.08,0.0185,0.0011,,1660.910,,1127.804,[E0+M1+E2],,,0.017,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
533.11,0.07,0.0082,0.0005,,1796.97,,1263.778,[E1],,,0.00408,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
534.86,0.07,0.017,0.006,,1531.284,,996.257,[E0+M1+E2],,,0.017,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
545.2,0.14,0.00136,0.00017,,1796.97,,1251.630,[E2+M1],,,0.016,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
546.08,0.07,0.0087,0.0007,,1263.778,,717.67,[E2],,,0.01110,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
557.53,0.07,0.269,0.003,,680.61,0.000000001184,123.071,E2,,,0.01053,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
560.79,0.19,0.00063,0.00017,,1241.32,,680.61,[E1],,,0.00366,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
569.5,0.07,0.0139,0.0021,,1617.127,,1047.584,[E1],,,0.00353,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
581.97,0.07,0.893,0.009,,1397.506,,815.493,E1,,,0.00337,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
591.755,0.003,4.95,0.05,,1719.560,,1127.804,E1(+M2),0.02,3,0.00327,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
598.3,0.07,0.0105,0.0014,,1645.85,,1047.584,M1+E2,0.65,20,0.0139,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
598.93,0.07,0.00035,0.0001,,1414.42,,815.493,[E1],,,0.00317,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
602.68,0.07,0.0293,0.0011,,1418.146,,815.493,E0+M1+E2,,,0.038,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
