energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
856.278,0.007,1.2441,0.040879609831797566,,1386.153,,529.872,M1+E2,3.7,3,0.00235,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
875.329,0.005,4.5066,0.12327116451141362,,875.331,453384,0.0,E2,,,0.00218,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
909.67,0.03,0.21402,0.008655922827752105,,1589.94,,680.254,M1+E2,0.40,6,0.00257,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
911.49,0.05,0.04611,0.006141671189505345,,911.45,453384,0.0,M1+E2,,,0.0023,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
912.671,0.004,99.81,0.14,,912.671,74988,0.0,E2,,,0.00188,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1018.1,0.5,0.00609,0.0026121112150902,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1035.58,0.25,0.0087,0.0017464535493393462,,1298.234,,262.702,[E2],,,0.001502,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1052.296,0.018,0.55593,0.016191810429967365,,1052.297,453384,0.0,M1+E2,,,0.00168,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1060.07,0.06,0.13833,0.006540361228556111,,1589.94,,529.872,M1+E2,,,0.00165,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1087.71,0.1,0.01218,0.0017526266002774237,,1350.380,,262.702,[E2],,,0.001352,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1236.441,0.006,1.5051,0.04341016586008397,,1236.449,453384,0.0,E2,,,0.001046,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1298.223,0.005,2.349,0.06606882774803864,,1298.234,453384,0.0,M1+E2,4.2,3,0.000972,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1327.2,,0.000435,0.0000075,,1589.94,,262.702,[E2],,,0.000924,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1350.38,0.03,0.14964,0.005057558699609921,,1350.380,453384,0.0,M1+E2,,,0.00101,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1386.15,0.1,0.0087,0.002614306791484121,,1386.153,453384,0.0,[E2],,,0.000865,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1559,1,,,,1560.103,74988,0.0,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
1589.94,0.25,0.002958,0.00043797945157278786,,1589.94,453384,0.0,[M1+E2],,,0.00081,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
4.335,,7.85593481448412,0.37067100115518115,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
4.54,,0.298,0.018,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
28.318,,18.932079883731173,0.4336666018080915,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
28.613,,35.163595623572014,0.7887501478259149,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
29.458,,0.66,0.03,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
29.778,,1.22,0.05,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
32.395,,10.13080513578859,0.25174276608161583,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
32.68,,12.420367096476811,0.30445153934725944,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
33.04,,2.2895619606882214,0.07617573240487714,,,,,,,,,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
33.726,,0.355,0.015,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
34.03,,0.439,0.019,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
34.414,,0.084,0.004,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07

